CustomerID,Age,Gender,Income,Tenure,ProductType,SupportCalls,ChurnStatus
CUST0000,1.2654675926645904,0,1.5779576725266065,-0.4168500556004348,0,-1.3269843912892327,0
CUST0001,1.61366467874233,0,-0.8526929534096712,0.38302669582583776,1,0.4547395954804391,0
CUST0002,0.151236917215823,1,1.5779576725266065,-1.2167268070267074,0,0.9638035917003452,0
CUST0003,-0.8237149238018484,1,0.852364279499841,-1.6166651827398437,1,1.4728675879202515,0
CUST0004,1.2654675926645904,0,0.48368229744051416,-0.4168500556004348,1,-0.5633883969593734,0
CUST0005,-1.1719120098795883,1,0.15986696283732538,0.7829650715389741,1,1.4728675879202515,0
CUST0006,-0.4058784205085607,1,0.852364279499841,0.38302669582583776,0,-0.5633883969593734,0
CUST0007,0.8476310893713026,1,-1.6028383729610456,-1.6166651827398437,0,-0.5633883969593734,1
CUST0008,-0.4058784205085607,0,-0.48492492157630274,-1.6166651827398437,0,-0.054324400739467156,0
CUST0009,-0.4058784205085607,1,0.852364279499841,1.1829034472521103,0,1.7273995860302045,0
CUST0010,-1.1719120098795883,0,-0.8526929534096712,-0.4168500556004348,0,-1.3269843912892327,0
CUST0011,-1.1719120098795883,0,0.852364279499841,-0.0169116798872985,0,-0.5633883969593734,0
CUST0012,-0.05768133443082089,1,0.48368229744051416,-0.0169116798872985,0,-1.3269843912892327,0
CUST0013,0.4994340032935628,1,-1.6028383729610456,1.1829034472521103,0,-1.3269843912892327,0
CUST0014,0.8476310893713026,1,-0.0547590152252312,0.7829650715389741,0,1.7273995860302045,0
CUST0015,-0.05768133443082089,0,-1.2366628301577562,-1.2167268070267074,1,0.4547395954804391,1
CUST0016,-1.5897485131728761,1,-1.6028383729610456,-0.4168500556004348,0,-0.5633883969593734,0
CUST0017,-0.4058784205085607,1,-0.0547590152252312,-1.6166651827398437,0,0.4547395954804391,0
CUST0018,-1.5897485131728761,1,-0.0547590152252312,1.5828418229652466,0,0.20020759737048593,0
CUST0019,-0.05768133443082089,0,1.2107435499210917,-0.816788431313571,1,0.4547395954804391,0
CUST0020,1.2654675926645904,1,0.852364279499841,-0.816788431313571,0,-0.5633883969593734,0
CUST0021,0.151236917215823,0,-0.8526929534096712,1.5828418229652466,0,1.4728675879202515,0
CUST0022,0.8476310893713026,0,-0.0547590152252312,-0.816788431313571,0,-1.3269843912892327,0
CUST0023,-1.5897485131728761,1,-0.0547590152252312,1.1829034472521103,0,0.4547395954804391,0
CUST0024,-0.4058784205085607,0,0.48368229744051416,-1.2167268070267074,0,-0.5633883969593734,0
CUST0025,0.4994340032935628,1,0.15986696283732538,-0.816788431313571,1,1.7273995860302045,0
CUST0026,-0.05768133443082089,0,-1.6028383729610456,-1.2167268070267074,1,0.4547395954804391,1
CUST0027,-0.4058784205085607,0,-1.2366628301577562,-1.6166651827398437,1,-0.054324400739467156,1
CUST0028,1.2654675926645904,0,0.48368229744051416,-1.2167268070267074,1,0.20020759737048593,0
CUST0029,-0.05768133443082089,1,0.15986696283732538,1.1829034472521103,0,-0.054324400739467156,0
CUST0030,1.61366467874233,1,-1.6028383729610456,1.5828418229652466,1,1.7273995860302045,0
CUST0031,0.151236917215823,1,-0.48492492157630274,-1.2167268070267074,0,-1.3269843912892327,0
CUST0032,1.2654675926645904,1,0.15986696283732538,0.7829650715389741,0,-0.054324400739467156,0
CUST0033,0.151236917215823,1,-0.0547590152252312,-0.0169116798872985,0,-1.3269843912892327,0
CUST0034,-0.8237149238018484,1,-0.48492492157630274,-0.816788431313571,0,-0.054324400739467156,0
CUST0035,-0.8237149238018484,1,0.852364279499841,1.5828418229652466,0,-0.054324400739467156,0
CUST0036,1.2654675926645904,1,-0.0547590152252312,0.38302669582583776,0,0.20020759737048593,0
CUST0037,1.61366467874233,0,-0.0547590152252312,-1.6166651827398437,0,-0.3088563988494203,0
CUST0038,1.2654675926645904,1,-1.6028383729610456,-0.0169116798872985,1,-1.3269843912892327,0
CUST0039,1.61366467874233,1,-1.2366628301577562,-0.0169116798872985,0,0.4547395954804391,0
CUST0040,-0.05768133443082089,1,-0.48492492157630274,-0.4168500556004348,0,1.7273995860302045,0
CUST0041,0.8476310893713026,1,-0.48492492157630274,1.1829034472521103,1,0.20020759737048593,0
CUST0042,1.61366467874233,0,0.852364279499841,-0.0169116798872985,0,-1.3269843912892327,0
CUST0043,-1.1719120098795883,1,-0.48492492157630274,1.5828418229652466,1,1.7273995860302045,0
CUST0044,-0.4058784205085607,0,-0.8526929534096712,1.5828418229652466,0,-1.3269843912892327,0
CUST0045,-1.1719120098795883,0,-0.8526929534096712,1.5828418229652466,1,-1.3269843912892327,0
CUST0046,0.8476310893713026,0,1.5779576725266065,-0.0169116798872985,0,0.4547395954804391,0
CUST0047,-0.4058784205085607,0,0.852364279499841,-1.2167268070267074,0,1.7273995860302045,0
CUST0048,-1.5897485131728761,0,0.852364279499841,-0.816788431313571,0,-1.3269843912892327,0
CUST0049,-0.05768133443082089,0,1.5779576725266065,-0.4168500556004348,0,-1.3269843912892327,0
CUST0050,-0.8237149238018484,0,0.852364279499841,1.5828418229652466,1,1.7273995860302045,0
CUST0051,1.61366467874233,0,0.15986696283732538,0.38302669582583776,0,-1.3269843912892327,0
CUST0052,-0.05768133443082089,0,0.48368229744051416,-1.6166651827398437,0,-0.054324400739467156,0
CUST0053,-0.05768133443082089,0,-0.8526929534096712,1.5828418229652466,0,-0.054324400739467156,0
